lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,previous_stays,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,average_daily_rate,total_of_special_requests
2,0,1,1,0,0,BB,Direct,0,A,0,No Deposit,0,72,0
6,0,2,1,0,0,BB,Direct,0,E,1,No Deposit,0,121,0
2,0,2,1,0,0,BB,Online TA,0,A,0,No Deposit,0,70.4,0
4,1,3,1,0,0,BB,Direct,1,A,0,No Deposit,0,82,0
11,1,3,1,0,0,BB,Direct,2,A,0,No Deposit,0,92,0
174,1,3,2,0,0,HB,Online TA,0,A,3,No Deposit,0,82.75,2
174,1,3,2,0,0,HB,Online TA,0,A,3,No Deposit,0,81,2
47,0,2,2,1,0,BB,Direct,0,F,0,No Deposit,0,138,2
34,1,3,2,0,0,BB,Online TA,0,D,0,No Deposit,0,100,1
1,1,3,2,0,0,BB,Direct,0,D,1,No Deposit,0,108,1
87,1,3,2,0,0,BB,Direct,0,G,1,No Deposit,0,131,1
22,1,3,2,1,0,BB,Online TA,0,F,0,No Deposit,0,115.5,1
0,0,1,1,0,0,BB,Online TA,0,A,0,No Deposit,0,68,1
74,1,3,2,0,0,BB,Online TA,0,D,0,No Deposit,0,75,0
0,0,2,2,0,0,HB,Online TA,0,A,0,No Deposit,0,102,0
63,1,4,2,0,0,BB,Online TA,0,D,0,No Deposit,0,90,1
63,1,4,2,0,0,BB,Online TA,0,D,0,No Deposit,0,90,1
63,1,4,2,0,0,BB,Online TA,0,D,0,No Deposit,0,97,1
108,0,1,2,0,0,BB,Online TA,0,D,0,No Deposit,0,75,1
29,0,3,2,0,0,BB,Direct,0,A,0,No Deposit,0,92,1
0,0,1,2,0,0,BB,Direct,0,A,0,No Deposit,0,80,0
232,2,5,2,0,0,BB,Online TA,0,A,0,No Deposit,0,56.89,2
108,0,1,2,0,0,BB,Direct,0,A,0,No Deposit,0,74.25,2
66,0,4,2,0,0,BB,Online TA,0,D,0,No Deposit,0,75,1
1,0,3,1,0,0,BB,Online TA,0,A,0,No Deposit,0,87,1
91,2,5,2,0,0,BB,Online TA,0,E,0,No Deposit,0,93.57,1
206,0,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
98,2,5,2,0,0,BB,Online TA,0,D,0,No Deposit,0,58.02,1
2,0,1,3,1,0,BB,Online TA,0,H,0,No Deposit,0,185,0
4,2,4,1,0,0,BB,Online TA,0,A,0,No Deposit,0,80.95,1
6,0,3,2,0,0,HB,Online TA,0,A,0,No Deposit,0,128,1
98,1,1,2,0,0,BB,Direct,0,F,1,No Deposit,0,8,0
8,0,1,2,0,0,BB,Direct,0,A,1,No Deposit,0,8,1
76,2,6,2,0,0,BB,Online TA,0,A,0,No Deposit,0,63.13,2
0,0,2,1,0,0,BB,Direct,0,E,1,No Deposit,0,137,0
6,0,4,1,0,0,BB,Direct,0,E,1,No Deposit,0,121,0
150,1,5,2,0,0,HB,Online TA,0,E,0,No Deposit,0,129,1
0,0,2,2,0,0,BB,Online TA,0,A,1,No Deposit,0,125,1
153,0,4,2,0,0,HB,Online TA,0,A,0,No Deposit,0,65.87,1
3,0,2,2,0,0,BB,Direct,0,F,0,No Deposit,0,157,0
63,2,5,2,1,0,BB,Direct,0,D,0,No Deposit,0,87.5,0
65,2,5,2,0,0,BB,Direct,0,F,0,No Deposit,0,95,0
95,0,1,2,0,0,BB,Online TA,0,E,0,No Deposit,0,90,1
21,0,5,2,1,0,BB,Online TA,0,D,0,No Deposit,0,112,1
177,2,5,2,0,0,BB,Direct,0,F,0,No Deposit,0,100.21,0
0,0,3,2,0,0,BB,Direct,0,A,0,No Deposit,0,80,0
138,1,5,2,0,0,HB,Online TA,0,D,0,No Deposit,0,105,2
84,1,5,1,0,0,BB,Direct,0,E,0,No Deposit,0,74.6,0
84,1,5,1,0,0,BB,Direct,0,E,1,No Deposit,0,114.6,0
85,1,4,2,0,0,BB,Direct,0,E,2,No Deposit,0,74.6,1
76,1,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,47.55,1
84,1,5,1,0,0,BB,Direct,0,E,1,No Deposit,0,74.6,0
1,1,2,1,0,0,BB,Direct,0,A,0,No Deposit,0,74.6,0
84,1,5,2,0,0,BB,Direct,0,E,0,No Deposit,0,74.6,3
84,1,5,1,0,0,BB,Direct,0,E,1,No Deposit,0,74.6,0
84,1,5,2,0,0,BB,Direct,0,E,0,No Deposit,0,74.6,1
84,1,5,2,0,0,BB,Direct,0,E,0,No Deposit,0,74.6,0
2,1,2,1,0,0,BB,Direct,0,G,0,No Deposit,0,187.33,0
168,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,62.6,1
168,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,60.6,1
168,1,4,2,0,0,BB,Online TA,0,A,2,No Deposit,0,60.6,1
168,1,4,2,0,0,BB,Online TA,0,A,2,No Deposit,0,67.6,1
168,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,67.6,1
42,1,5,2,0,0,BB,Direct,0,D,1,No Deposit,0,70,1
0,1,3,2,0,0,BB,Direct,0,A,1,No Deposit,0,74.6,0
108,1,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,93.75,2
1,0,1,1,0,0,BB,Online TA,0,E,0,No Deposit,0,136,1
74,2,3,2,0,0,HB,Online TA,0,A,0,No Deposit,0,100,1
1,1,0,2,0,0,BB,Online TA,0,A,0,No Deposit,0,106,1
267,2,1,2,0,0,BB,Online TA,0,A,1,No Deposit,0,54,0
0,1,0,2,1,0,BB,Direct,0,A,0,No Deposit,0,126,0
212,2,3,2,0,0,BB,Online TA,0,D,0,No Deposit,0,67.5,1
200,2,1,1,0,0,BB,Direct,0,A,0,No Deposit,0,44.88,0
142,2,5,2,0,0,BB,Online TA,0,D,1,No Deposit,0,81.43,1
184,2,5,2,0,0,BB,Online TA,0,E,0,No Deposit,0,100.86,2
184,2,5,1,0,0,BB,Online TA,0,E,0,No Deposit,0,93.86,2
0,0,1,1,0,0,BB,Direct,0,A,0,No Deposit,0,80,0
0,0,1,1,0,0,BB,Direct,0,A,0,No Deposit,0,80,0
1,0,1,1,0,0,BB,Direct,1,A,0,No Deposit,0,85,0
198,2,5,2,0,0,BB,Online TA,0,A,1,No Deposit,0,43.2,0
0,0,1,2,0,0,BB,Direct,0,A,0,No Deposit,0,84,0
80,1,1,2,1,0,BB,Online TA,0,G,1,No Deposit,0,152,2
168,2,6,2,2,0,HB,Online TA,0,G,0,No Deposit,0,192.5,0
104,0,2,2,0,0,HB,Online TA,0,A,0,No Deposit,0,76.81,1
99,0,2,2,0,0,HB,Online TA,0,D,0,No Deposit,0,87.78,1
106,0,2,2,0,0,HB,Online TA,0,A,0,No Deposit,0,76.81,1
105,0,2,2,0,0,HB,Online TA,0,A,0,No Deposit,0,76.81,1
71,2,6,2,0,0,BB,Direct,0,F,2,No Deposit,0,104.5,0
71,2,6,2,0,1,BB,Direct,0,F,3,No Deposit,0,105.13,0
3,1,2,2,0,0,BB,Direct,0,E,0,No Deposit,0,131,0
5,0,1,1,0,0,BB,Online TA,1,A,0,No Deposit,0,190,0
195,2,5,2,0,0,BB,Online TA,0,D,0,No Deposit,0,73.79,1
6,2,2,2,0,0,BB,Online TA,0,E,0,No Deposit,0,103.36,1
250,2,4,2,2,0,BB,Direct,0,G,3,No Deposit,0,108,1
250,2,4,2,2,0,BB,Direct,0,G,3,No Deposit,0,108,1
12,0,3,2,0,0,Undefined,Direct,0,E,0,No Deposit,0,196,1
222,2,4,2,0,0,HB,Online TA,0,E,0,No Deposit,0,116.8,1
24,0,2,2,0,0,HB,Online TA,0,E,0,No Deposit,0,117.6,1
0,0,1,2,0,0,BB,Online TA,0,E,0,No Deposit,0,104.75,1
0,0,1,1,0,0,BB,Online TA,0,A,0,No Deposit,0,77,0
0,1,3,2,0,0,BB,Direct,0,G,1,No Deposit,0,188,0
1,0,1,1,0,0,BB,Online TA,0,A,0,No Deposit,0,71,1
24,0,2,1,0,0,BB,Online TA,0,A,0,No Deposit,0,83,1
3,0,2,2,0,0,BB,Direct,0,E,0,No Deposit,0,138,0
106,2,8,2,0,0,BB,Online TA,0,D,0,No Deposit,0,86,0
6,0,1,2,0,0,HB,Online TA,0,D,0,No Deposit,0,160,1
7,2,1,2,0,0,BB,Online TA,0,D,0,No Deposit,0,122.67,1
6,0,1,2,0,0,HB,Online TA,0,D,0,No Deposit,0,153,1
7,2,1,2,0,0,BB,Online TA,0,D,0,No Deposit,0,115.67,1
158,0,2,2,0,0,BB,Direct,0,E,0,No Deposit,0,94.5,0
44,0,1,2,0,0,BB,Online TA,0,E,0,No Deposit,0,92,1
36,0,2,2,0,0,BB,Online TA,0,G,1,No Deposit,0,172,0
0,0,0,2,0,0,BB,Direct,0,E,0,No Deposit,0,0,0
0,0,0,2,0,0,BB,Direct,0,G,0,No Deposit,0,0,0
0,0,0,2,0,0,BB,Direct,0,G,0,No Deposit,0,0,0
0,0,2,2,0,0,BB,Direct,0,A,0,No Deposit,0,95,0
208,2,5,2,0,0,BB,Direct,0,E,0,No Deposit,0,73.28,1
0,0,1,2,0,0,BB,Direct,0,B,0,No Deposit,0,110,0
0,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,115,1
106,2,5,2,0,0,BB,Direct,0,F,0,No Deposit,0,103.57,1
208,2,5,1,0,0,BB,Direct,0,A,0,No Deposit,0,40.39,0
208,2,5,2,0,0,BB,Direct,0,E,0,No Deposit,0,73.28,2
72,0,2,2,2,0,BB,Online TA,0,G,0,No Deposit,0,162,0
253,0,4,2,0,0,BB,Online TA,0,A,3,No Deposit,0,62.5,1
8,0,3,1,0,0,BB,Online TA,0,A,0,No Deposit,0,104,1
8,0,3,2,0,0,BB,Online TA,0,A,0,No Deposit,0,113,1
8,0,3,1,0,0,BB,Online TA,0,A,0,No Deposit,0,97,1
30,0,3,1,0,0,BB,Online TA,0,A,1,No Deposit,0,85,0
3,0,2,1,0,0,BB,Online TA,0,A,0,No Deposit,0,78.4,1
3,0,2,1,0,0,BB,Online TA,0,A,0,No Deposit,0,78.4,1
11,0,4,2,0,1,HB,Direct,0,E,5,No Deposit,0,161.08,1
15,0,1,2,0,0,BB,Direct,0,A,2,No Deposit,0,95,0
31,0,3,2,0,0,BB,Direct,0,A,0,No Deposit,0,80,1
2,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,115,1
3,1,0,2,0,0,BB,Online TA,1,A,0,No Deposit,0,60,1
83,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,75,1
157,0,3,2,0,0,BB,Online TA,0,A,2,No Deposit,0,78.33,2
6,0,1,2,0,0,HB,Online TA,0,A,0,No Deposit,0,138,1
28,0,4,2,0,0,BB,Online TA,0,G,1,No Deposit,0,165,0
16,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,103,1
23,2,0,2,0,0,BB,Online TA,0,D,0,No Deposit,0,109,1
19,0,2,2,0,0,BB,Online TA,1,A,0,No Deposit,0,108,1
105,0,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,108.33,1
5,0,3,2,0,0,BB,Online TA,0,D,0,No Deposit,0,93.29,1
5,0,1,2,0,0,BB,Direct,0,A,0,No Deposit,0,107,1
70,0,2,1,0,0,BB,Online TA,0,A,0,No Deposit,0,58.52,1
28,0,4,1,0,0,BB,Online TA,0,G,0,No Deposit,0,172,0
9,1,5,2,0,0,BB,Online TA,0,A,0,No Deposit,0,103.67,1
1,0,1,2,0,0,BB,Direct,0,E,0,No Deposit,0,107,0
30,0,3,2,0,0,BB,Online TA,0,A,0,No Deposit,0,92,0
0,0,1,2,0,0,HB,Online TA,0,G,0,No Deposit,0,169.4,2
9,0,1,2,0,0,BB,Direct,0,E,0,No Deposit,0,131,0
43,1,1,2,0,0,BB,Direct,0,A,0,No Deposit,0,82,2
6,1,1,2,0,0,BB,Online TA,0,D,0,No Deposit,0,128,1
97,1,1,2,0,0,Undefined,Online TA,0,A,1,No Deposit,0,115.2,1
24,1,0,2,0,0,BB,Online TA,0,D,0,No Deposit,0,100,1
110,1,1,2,0,0,HB,Online TA,0,A,0,No Deposit,0,115,1
24,1,0,2,0,0,BB,Online TA,0,D,0,No Deposit,0,100,1
6,1,3,2,0,0,BB,Online TA,0,A,0,No Deposit,0,106,0
58,1,1,2,0,0,BB,Direct,0,F,0,No Deposit,0,127,0
58,1,1,2,0,0,BB,Direct,0,F,0,No Deposit,0,120,0
4,1,1,2,0,0,HB,Online TA,0,A,0,No Deposit,0,147,1
75,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,82,1
0,1,0,1,0,0,BB,Direct,0,E,0,No Deposit,0,100,0
0,1,0,1,0,0,BB,Direct,0,E,0,No Deposit,0,100,0
76,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,75,1
76,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,82,1
2,1,0,2,0,0,BB,Online TA,0,D,0,No Deposit,0,90,1
52,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,92,1
96,1,1,2,0,0,BB,Direct,0,A,0,No Deposit,0,76.5,0
96,1,1,2,0,1,BB,Direct,0,A,1,No Deposit,0,80,1
96,1,1,2,0,0,BB,Direct,0,A,3,No Deposit,0,76.5,0
19,1,1,3,1,0,BB,Online TA,0,H,0,No Deposit,0,193,0
14,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,103,0
1,1,0,2,0,0,BB,Online TA,0,E,0,No Deposit,0,112,1
10,1,1,2,0,0,BB,Online TA,0,D,0,No Deposit,0,121,1
4,1,1,2,1,0,BB,Online TA,0,A,1,No Deposit,0,126,2
2,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,122,2
9,1,1,2,0,0,HB,Online TA,0,A,0,No Deposit,0,138,1
27,1,1,2,0,0,HB,Online TA,0,E,0,No Deposit,0,172.5,1
11,1,2,2,0,0,BB,Online TA,0,D,0,No Deposit,0,121,1
221,1,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,41.58,1
5,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,113,1
27,1,1,2,0,0,HB,Online TA,0,E,0,No Deposit,0,147,1
0,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,82,1
5,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,106,1
1,1,1,2,0,0,BB,Online TA,0,A,2,No Deposit,0,116,1
12,1,3,2,0,0,BB,Online TA,0,D,0,No Deposit,0,118,1
26,1,2,2,0,0,BB,Online TA,0,E,0,No Deposit,0,122,1
0,1,0,2,0,0,BB,Online TA,0,E,0,No Deposit,0,105,1
0,1,0,1,0,0,HB,Online TA,0,A,1,No Deposit,0,29,0
24,1,2,1,0,0,BB,Direct,0,A,2,No Deposit,0,61.5,0
1,0,0,2,0,0,BB,Online TA,0,A,0,No Deposit,0,0,0
46,2,2,2,0,0,BB,Online TA,0,E,0,No Deposit,0,117,0
46,2,2,2,0,0,BB,Online TA,0,E,0,No Deposit,0,115,0
204,2,2,2,0,0,BB,Online TA,0,E,0,No Deposit,0,83,2
204,2,2,2,0,0,BB,Online TA,0,E,0,No Deposit,0,83,2
111,2,2,2,0,0,BB,Online TA,0,D,0,No Deposit,0,97.5,1
204,2,2,2,0,0,BB,Online TA,0,E,0,No Deposit,0,81,2
5,1,0,2,0,0,BB,Direct,0,A,0,No Deposit,0,77,0
89,2,2,2,0,0,HB,Online TA,0,A,0,No Deposit,0,121.5,1
3,2,2,1,0,0,BB,Online TA,0,A,0,No Deposit,0,98.25,1
12,2,5,2,0,0,HB,Online TA,0,F,0,No Deposit,0,144.4,1
38,1,0,2,0,0,HB,Online TA,0,A,0,No Deposit,0,93.6,0
3,2,1,2,0,0,BB,Direct,0,A,0,No Deposit,0,97,0
0,2,3,1,0,0,BB,Direct,0,A,2,No Deposit,0,123.1,0
57,2,2,3,1,0,BB,Online TA,0,H,0,No Deposit,0,167,0
5,2,1,2,0,0,HB,Online TA,0,A,0,No Deposit,0,110.8,1
5,2,1,2,0,0,HB,Online TA,0,A,0,No Deposit,0,106.13,1
215,2,2,2,0,0,HB,Online TA,0,D,0,No Deposit,0,103.3,2
3,2,0,2,0,0,BB,Online TA,0,A,0,No Deposit,0,95,2
7,2,1,2,0,0,BB,Direct,0,A,0,No Deposit,0,95,2
74,2,0,2,0,1,BB,Online TA,0,A,2,No Deposit,0,62.18,2
74,2,0,1,0,0,BB,Online TA,0,A,0,No Deposit,0,55.59,1
7,2,0,2,0,0,BB,Online TA,0,A,0,No Deposit,0,78.4,1
112,2,1,1,0,0,BB,Online TA,0,A,2,No Deposit,0,72.67,2
112,2,1,2,0,0,BB,Online TA,0,A,5,No Deposit,0,81.67,1
20,2,1,2,2,0,BB,Online TA,0,C,0,No Deposit,0,126.33,1
55,0,4,2,0,0,BB,Online TA,0,D,1,No Deposit,0,8,1
11,2,1,2,0,0,BB,Online TA,0,E,0,No Deposit,0,139.67,1
1,2,0,2,2,0,BB,Online TA,0,G,0,No Deposit,0,162,0
53,2,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,117,1
28,2,2,2,0,0,BB,Online TA,0,G,1,No Deposit,0,173,0
15,2,1,1,0,0,BB,Online TA,0,A,0,No Deposit,0,83.67,0
126,2,5,2,0,0,HB,Online TA,0,E,0,No Deposit,0,142.43,1
16,2,1,2,0,0,BB,Direct,0,E,0,No Deposit,0,111.78,3
60,2,2,2,1,0,BB,Online TA,0,E,1,No Deposit,0,142,1
60,2,2,2,0,0,BB,Online TA,0,E,0,No Deposit,0,115,1
0,0,1,1,0,0,BB,Direct,0,A,0,No Deposit,0,62,0
4,2,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,88.33,0
46,2,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,68,1
59,1,4,2,0,0,BB,Online TA,0,E,1,No Deposit,0,115,0
42,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,92,1
72,1,1,2,0,0,BB,Online TA,0,E,0,No Deposit,0,132,1
2,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,75,1
22,1,1,2,0,0,BB,Online TA,0,D,0,No Deposit,0,111,1
179,2,1,2,1,0,BB,Online TA,0,G,0,No Deposit,0,107.99,2
4,2,2,2,0,0,BB,Direct,0,A,0,No Deposit,0,99.15,0
25,2,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,87,1
6,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,75,2
0,2,2,2,0,0,BB,Direct,0,G,1,No Deposit,0,155.25,0
131,2,4,2,0,0,HB,Online TA,0,E,0,No Deposit,0,152.33,2
129,2,4,2,0,0,HB,Online TA,0,E,0,No Deposit,0,143.33,2
0,0,1,1,0,0,BB,Direct,0,A,0,No Deposit,0,62,1
4,0,2,1,0,0,BB,Direct,0,A,1,No Deposit,0,58.9,0
0,0,1,1,0,0,BB,Direct,0,A,0,No Deposit,0,62,1
2,2,5,2,0,0,BB,Online TA,0,A,0,No Deposit,0,114.43,0
3,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,75,1
118,2,2,2,2,0,HB,Direct,0,G,1,No Deposit,0,184.5,1
0,0,2,1,0,0,BB,Online TA,0,A,0,No Deposit,0,66,1
1,0,1,1,0,0,BB,Direct,0,E,0,No Deposit,0,100,1
225,2,2,2,0,0,BB,Direct,0,E,0,No Deposit,0,78,2
84,0,2,2,0,0,BB,Direct,0,F,0,No Deposit,0,127,1
41,2,2,2,0,0,BB,Direct,0,D,0,No Deposit,0,95,0
71,1,2,2,2,0,BB,Direct,0,C,0,No Deposit,0,125,1
0,0,2,1,0,0,BB,Online TA,0,A,0,No Deposit,0,66,1
0,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,75,1
56,2,5,2,1,0,BB,Online TA,0,E,0,No Deposit,0,94,2
0,0,1,2,0,0,BB,Direct,0,B,0,No Deposit,0,70,0
3,1,3,2,0,0,BB,Online TA,0,A,0,No Deposit,0,82,0
12,1,3,2,0,0,BB,Online TA,0,D,0,No Deposit,0,84,1
76,2,5,2,0,0,BB,Online TA,0,F,0,No Deposit,0,98.99,0
181,2,6,2,0,0,BB,Online TA,0,D,0,No Deposit,0,93.75,4
181,2,6,1,0,0,BB,Online TA,0,A,2,No Deposit,0,76.25,4
218,0,2,2,0,0,BB,Online TA,0,A,1,No Deposit,0,54,1
220,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
218,0,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
220,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
218,0,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
220,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
79,0,3,2,0,0,BB,Online TA,0,E,1,No Deposit,0,122,2
300,2,5,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,2
50,0,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,115,1
0,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,75,0
50,0,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,122,1
1,0,2,2,0,0,BB,Direct,0,D,0,No Deposit,0,80.75,1
62,2,5,2,0,0,BB,Online TA,0,E,0,No Deposit,0,92,0
10,1,3,2,0,0,BB,Online TA,0,D,0,No Deposit,0,106.5,1
6,0,2,1,0,0,HB,Online TA,0,A,0,No Deposit,0,89,1
178,1,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,94.26,2
9,0,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,85,1
53,2,4,2,0,0,BB,Online TA,0,E,0,No Deposit,0,87.4,1
113,2,4,2,0,0,BB,Online TA,0,E,0,No Deposit,0,120.83,1
113,2,4,2,0,0,BB,Online TA,0,E,0,No Deposit,0,115,1
207,1,4,2,0,0,BB,Online TA,0,E,1,No Deposit,0,79.8,2
26,0,3,2,0,0,BB,Online TA,0,F,0,No Deposit,0,118.2,1
39,0,3,2,0,0,BB,Online TA,0,F,0,No Deposit,0,104.6,1
194,6,15,2,0,0,BB,Direct,0,A,0,No Deposit,0,47.5,2
285,2,5,2,0,0,BB,Online TA,0,E,0,No Deposit,0,64.37,4
285,2,5,2,0,0,BB,Online TA,0,E,1,No Deposit,0,64.37,3
96,0,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,92,1
5,0,4,3,1,0,HB,Online TA,0,H,0,No Deposit,0,220,1
0,0,3,2,0,0,BB,Direct,0,G,1,No Deposit,0,157,0
12,0,2,2,1,1,BB,Online TA,0,E,2,No Deposit,0,140,1
0,0,1,2,0,0,BB,Direct,0,E,0,No Deposit,0,100,0
6,2,5,2,1,0,BB,Direct,0,D,0,No Deposit,0,122.07,0
0,0,1,2,0,0,BB,Direct,0,A,1,No Deposit,0,70,0
0,0,1,2,0,0,BB,Direct,0,A,1,No Deposit,0,77,0
173,2,4,2,0,0,HB,Direct,0,D,0,No Deposit,0,104.91,0
36,0,4,2,0,0,BB,Online TA,0,D,0,No Deposit,0,85.2,1
37,1,5,2,0,0,HB,Direct,0,H,2,No Deposit,0,202,0
8,0,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,75.6,1
16,0,1,2,0,0,BB,Online TA,0,E,0,No Deposit,0,127,0
6,1,5,2,0,0,BB,Direct,0,E,0,No Deposit,0,122,0
70,0,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,115,0
11,0,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,90,2
191,0,3,2,0,0,BB,Online TA,0,A,0,No Deposit,0,82.17,1
191,0,3,2,0,0,BB,Online TA,0,A,0,No Deposit,0,89.17,2
191,0,3,2,0,0,BB,Online TA,0,A,0,No Deposit,0,89.17,2
90,1,5,2,0,0,BB,Online TA,0,E,0,No Deposit,0,115,1
7,0,1,3,1,0,HB,Online TA,0,H,0,No Deposit,0,200.7,1
9,0,3,2,0,0,BB,Online TA,0,E,0,No Deposit,0,129,1
0,0,2,2,0,0,HB,Online TA,0,D,0,No Deposit,0,137,1
0,0,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,80,0
7,0,3,2,0,0,BB,Direct,0,A,0,No Deposit,0,73.33,1
36,0,3,2,0,0,HB,Online TA,0,D,0,No Deposit,0,136,1
21,0,4,2,0,0,BB,Online TA,0,E,0,No Deposit,0,100.8,0
1,0,2,2,0,1,BB,Direct,0,A,0,No Deposit,0,78.25,2
1,0,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,80,2
11,0,2,2,0,0,BB,Direct,0,D,0,No Deposit,0,107,1
52,2,5,2,0,0,HB,Direct,0,E,1,No Deposit,0,131,0
5,0,2,2,0,0,HB,Online TA,0,A,0,No Deposit,0,112,2
0,0,4,2,0,0,HB,Online TA,0,G,3,No Deposit,0,89.25,1
111,4,10,2,0,0,BB,Direct,0,E,0,No Deposit,0,89,0
4,1,2,1,0,0,BB,Online TA,0,D,0,No Deposit,0,95.33,0
0,1,0,2,0,0,BB,Online TA,0,E,0,No Deposit,0,97,0
76,1,0,2,0,0,BB,Online TA,0,A,0,No Deposit,0,105,1
42,2,5,2,0,0,BB,Direct,0,F,0,No Deposit,0,130,0
2,1,0,1,0,0,BB,Online TA,0,A,0,No Deposit,0,46.8,0
248,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
2,1,0,2,0,0,BB,Direct,0,A,0,No Deposit,0,55,1
248,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
248,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
248,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
248,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
248,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,61,1
248,1,4,2,0,1,BB,Online TA,0,A,2,No Deposit,0,61,1
116,1,1,2,0,0,BB,Online TA,0,E,0,No Deposit,0,122,1
248,1,4,2,0,0,BB,Online TA,0,A,0,No Deposit,0,54,1
1,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,72.5,2
0,0,0,2,0,0,BB,Direct,0,E,0,No Deposit,0,0,0
0,0,0,2,0,0,BB,Direct,0,G,0,No Deposit,0,0,0
7,1,0,1,0,0,BB,Online TA,0,A,0,No Deposit,0,66.4,1
239,2,5,2,0,0,BB,Online TA,0,A,2,No Deposit,0,64,2
0,1,1,2,1,0,BB,Direct,0,E,0,No Deposit,0,128,0
2,1,2,2,0,0,BB,Online TA,0,A,0,No Deposit,0,78.33,1
244,2,5,2,0,0,BB,Online TA,0,E,0,No Deposit,0,66.8,0
11,1,3,2,0,0,BB,Online TA,0,D,0,No Deposit,0,101.25,1
0,1,0,2,0,0,BB,Online TA,0,A,0,No Deposit,0,60,2
79,1,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,85,2
7,1,2,2,0,0,HB,Online TA,0,E,0,No Deposit,0,140.33,1
179,2,0,2,0,0,BB,Direct,0,A,0,No Deposit,0,74.25,2
179,2,0,2,0,0,BB,Direct,0,A,1,No Deposit,0,74.25,2
96,2,0,2,0,0,BB,Online TA,0,E,0,No Deposit,0,111.25,1
1,2,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,76.67,1
36,2,2,2,0,0,BB,Online TA,0,F,1,No Deposit,0,108.4,1
0,1,0,2,0,0,BB,Online TA,0,E,0,No Deposit,0,92,1
69,2,1,2,0,0,BB,Online TA,0,A,0,No Deposit,0,66.6,1
72,2,4,2,0,0,BB,Online TA,0,E,2,No Deposit,0,116.67,1
35,2,2,2,0,0,BB,Online TA,0,G,0,No Deposit,0,139.4,1
4,2,2,2,0,0,BB,Online TA,0,D,0,No Deposit,0,95,2
